year,county,B19013_001E, B19013A_001E, B19013B_001E, B19013C_001E, B19013D_001E, B19013E_001E, B19013F_001E, B19013G_001E, B19013H_001E, B19013I_001E,state,county 1
01/01/2010 12:00:00 AM,"Accomack County, Virginia",41372,44544,28312,59167,26473,-666666666,32434,47802,45334,31239,51,001
01/01/2010 12:00:00 AM,"Albemarle County, Virginia",64847,71532,38526,-666666666,47898,-666666666,42873,37159,71378,63229,51,003
01/01/2010 12:00:00 AM,"Alleghany County, Virginia",43160,44245,27853,-666666666,-666666666,-666666666,-666666666,-666666666,44335,-666666666,51,005
01/01/2010 12:00:00 AM,"Amelia County, Virginia",50135,55303,38750,-666666666,-666666666,-666666666,-666666666,-666666666,55101,44850,51,007
01/01/2010 12:00:00 AM,"Amherst County, Virginia",44757,49315,31275,7857,-666666666,-666666666,31760,78250,49985,39188,51,009
01/01/2010 12:00:00 AM,"Appomattox County, Virginia",49224,50582,41613,-666666666,-666666666,-666666666,-666666666,-666666666,50527,-666666666,51,011
01/01/2010 12:00:00 AM,"Arlington County, Virginia",94880,105629,54218,52300,80727,120446,47601,72101,107945,57953,51,013
01/01/2010 12:00:00 AM,"Augusta County, Virginia",50612,51101,40833,-666666666,33452,-666666666,34595,51477,51110,50700,51,015
01/01/2010 12:00:00 AM,"Bath County, Virginia",50589,50749,41757,-666666666,-666666666,-666666666,-666666666,-666666666,50749,-666666666,51,017
01/01/2010 12:00:00 AM,"Bedford County, Virginia",54110,56388,35250,46944,90583,-666666666,8696,37313,56204,65391,51,019
01/01/2010 12:00:00 AM,"Bland County, Virginia",41552,41597,29125,-666666666,-666666666,-666666666,-666666666,-666666666,41597,-666666666,51,021
01/01/2010 12:00:00 AM,"Botetourt County, Virginia",64724,65426,34500,-666666666,111042,-666666666,-666666666,66094,65584,47205,51,023
01/01/2010 12:00:00 AM,"Brunswick County, Virginia",35184,50736,25391,-666666666,-666666666,-666666666,-666666666,40500,50833,31250,51,025
01/01/2010 12:00:00 AM,"Buchanan County, Virginia",29183,29130,2499,-666666666,73438,-666666666,-666666666,-666666666,29150,-666666666,51,027
01/01/2010 12:00:00 AM,"Buckingham County, Virginia",34720,43424,29428,-666666666,2499,-666666666,-666666666,28929,43424,-666666666,51,029
01/01/2010 12:00:00 AM,"Campbell County, Virginia",43478,45117,32654,39236,33565,-666666666,-666666666,30987,45276,40857,51,031
01/01/2010 12:00:00 AM,"Caroline County, Virginia",57690,60285,45929,43088,118125,-666666666,66406,85556,60417,49244,51,033
01/01/2010 12:00:00 AM,"Carroll County, Virginia",36142,36566,11298,-666666666,-666666666,-666666666,-666666666,-666666666,37191,10457,51,035
01/01/2010 12:00:00 AM,"Charles City County, Virginia",46337,54978,41038,50268,-666666666,-666666666,-666666666,31944,55357,36250,51,036
01/01/2010 12:00:00 AM,"Charlotte County, Virginia",34881,42705,26111,-666666666,-666666666,-666666666,-666666666,14500,42723,66146,51,037
01/01/2010 12:00:00 AM,"Chesterfield County, Virginia",71321,74894,59676,36576,79413,-666666666,42609,59205,76599,49783,51,041
01/01/2010 12:00:00 AM,"Clarke County, Virginia",73244,75601,42361,-666666666,81532,-666666666,17292,11838,75097,65486,51,043
01/01/2010 12:00:00 AM,"Craig County, Virginia",51291,51488,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,51488,-666666666,51,045
01/01/2010 12:00:00 AM,"Culpeper County, Virginia",65132,67146,42500,98220,131190,-666666666,62773,73958,66620,64336,51,047
01/01/2010 12:00:00 AM,"Cumberland County, Virginia",40143,46477,23092,-666666666,-666666666,-666666666,-666666666,57500,45621,-666666666,51,049
01/01/2010 12:00:00 AM,"Dickenson County, Virginia",29080,29167,30000,-666666666,-666666666,-666666666,-666666666,16250,29152,-666666666,51,051
01/01/2010 12:00:00 AM,"Dinwiddie County, Virginia",51459,55713,44193,-666666666,68750,-666666666,-666666666,58750,56116,14025,51,053
01/01/2010 12:00:00 AM,"Essex County, Virginia",46235,49088,41750,49250,-666666666,-666666666,-666666666,30769,49590,45781,51,057
01/01/2010 12:00:00 AM,"Fairfax County, Virginia",105416,116537,75072,60760,95907,102198,63921,87745,121506,71182,51,059
01/01/2010 12:00:00 AM,"Fauquier County, Virginia",83877,87295,49600,-666666666,91458,-666666666,51106,37235,89484,44852,51,061
01/01/2010 12:00:00 AM,"Floyd County, Virginia",42044,43674,13725,-666666666,87031,-666666666,-666666666,2499,43826,39904,51,063
01/01/2010 12:00:00 AM,"Fluvanna County, Virginia",68223,70890,47721,-666666666,96029,-666666666,23920,100116,71872,38426,51,065
01/01/2010 12:00:00 AM,"Franklin County, Virginia",45555,47435,31334,-666666666,-666666666,-666666666,19068,47644,47358,29891,51,067
01/01/2010 12:00:00 AM,"Frederick County, Virginia",61973,62296,53750,74100,41146,-666666666,39941,61702,62431,53601,51,069
01/01/2010 12:00:00 AM,"Giles County, Virginia",41186,41383,44563,-666666666,-666666666,-666666666,35833,26923,41333,90313,51,071
01/01/2010 12:00:00 AM,"Gloucester County, Virginia",59331,60028,37941,98500,97917,-666666666,93900,57500,60487,54400,51,073
01/01/2010 12:00:00 AM,"Goochland County, Virginia",79574,93310,36929,-666666666,-666666666,-666666666,28493,108534,94067,29577,51,075
01/01/2010 12:00:00 AM,"Grayson County, Virginia",32178,32148,35380,-666666666,-666666666,-666666666,-666666666,22500,31914,44063,51,077
01/01/2010 12:00:00 AM,"Greene County, Virginia",54307,55846,35341,-666666666,48274,-666666666,27277,36120,56190,31405,51,079
01/01/2010 12:00:00 AM,"Greensville County, Virginia",38574,45722,37580,78409,-666666666,-666666666,-666666666,-666666666,45722,40000,51,081
01/01/2010 12:00:00 AM,"Halifax County, Virginia",34705,38579,23730,-666666666,49265,-666666666,28162,40938,38658,27868,51,083
01/01/2010 12:00:00 AM,"Hanover County, Virginia",76425,78377,59775,32179,133056,120000,45268,43657,78279,69792,51,085
01/01/2010 12:00:00 AM,"Henrico County, Virginia",60114,66693,46636,32176,72429,51818,39625,51029,67387,43342,51,087
01/01/2010 12:00:00 AM,"Henry County, Virginia",34086,35660,29449,-666666666,6806,-666666666,21918,26161,35994,22910,51,089
01/01/2010 12:00:00 AM,"Highland County, Virginia",43481,44019,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,44019,-666666666,51,091
01/01/2010 12:00:00 AM,"Isle of Wight County, Virginia",62242,70881,38131,-666666666,108490,-666666666,-666666666,68558,70942,52708,51,093
01/01/2010 12:00:00 AM,"James City County, Virginia",73903,79638,44739,65069,74821,2499,52917,81458,80143,54492,51,095
01/01/2010 12:00:00 AM,"King and Queen County, Virginia",44442,47466,38953,13859,-666666666,-666666666,-666666666,-666666666,48640,42829,51,097
01/01/2010 12:00:00 AM,"King George County, Virginia",76241,82335,58294,106250,31944,-666666666,-666666666,92135,83617,42145,51,099
01/01/2010 12:00:00 AM,"King William County, Virginia",64946,73244,45320,53281,-666666666,-666666666,-666666666,36250,73224,180785,51,101
01/01/2010 12:00:00 AM,"Lancaster County, Virginia",45209,54667,32714,-666666666,193182,-666666666,-666666666,25938,54644,58750,51,103
01/01/2010 12:00:00 AM,"Lee County, Virginia",31352,31446,10893,-666666666,70417,-666666666,-666666666,-666666666,31322,52000,51,105
01/01/2010 12:00:00 AM,"Loudoun County, Virginia",115574,120513,88321,125469,117101,-666666666,71061,121280,122389,76055,51,107
01/01/2010 12:00:00 AM,"Louisa County, Virginia",54257,60835,35008,46635,64036,-666666666,93083,73947,60765,96319,51,109
01/01/2010 12:00:00 AM,"Lunenburg County, Virginia",37424,37983,34909,-666666666,-666666666,-666666666,18750,66364,38218,19020,51,111
01/01/2010 12:00:00 AM,"Madison County, Virginia",56608,59682,41077,-666666666,-666666666,-666666666,69158,-666666666,59682,-666666666,51,113
01/01/2010 12:00:00 AM,"Mathews County, Virginia",47435,53969,23419,-666666666,-666666666,-666666666,-666666666,-666666666,54115,19688,51,115
01/01/2010 12:00:00 AM,"Mecklenburg County, Virginia",36431,43001,24241,-666666666,53696,40625,46176,51406,43295,20769,51,117
01/01/2010 12:00:00 AM,"Middlesex County, Virginia",50207,54385,32893,-666666666,-666666666,-666666666,-666666666,-666666666,54980,16630,51,119
01/01/2010 12:00:00 AM,"Montgomery County, Virginia",43229,45248,31646,-666666666,29957,-666666666,30288,33716,45378,30769,51,121
01/01/2010 12:00:00 AM,"Nelson County, Virginia",48118,50667,38445,-666666666,9318,-666666666,110107,47426,50358,57478,51,125
01/01/2010 12:00:00 AM,"New Kent County, Virginia",70590,74225,49563,65156,49041,-666666666,95833,56833,74188,125234,51,127
01/01/2018 12:00:00 AM,"Tazewell County, Virginia",40978,41447,32734,-666666666,-666666666,-666666666,-666666666,-666666666,41458,-666666666,51,185
01/01/2018 12:00:00 AM,"Falls Church city, Virginia",124796,142679,95278,-666666666,95500,-666666666,68112,-666666666,158778,69468,51,610
01/01/2018 12:00:00 AM,"Manassas Park city, Virginia",80667,78075,78558,-666666666,111294,-666666666,88036,66750,79667,75966,51,685
01/01/2018 12:00:00 AM,"Poquoson city, Virginia",96831,96199,146771,-666666666,-666666666,-666666666,-666666666,-666666666,96746,93750,51,735
01/01/2018 12:00:00 AM,"Sussex County, Virginia",45801,58507,32800,-666666666,-666666666,-666666666,-666666666,-666666666,60506,-666666666,51,183
01/01/2018 12:00:00 AM,"Waynesboro city, Virginia",45738,49486,29509,34138,-666666666,-666666666,-666666666,-666666666,50253,29030,51,820
01/01/2018 12:00:00 AM,"Roanoke city, Virginia",43028,47817,29750,-666666666,53189,-666666666,55348,40000,48199,42970,51,770
01/01/2018 12:00:00 AM,"Salem city, Virginia",57185,60786,26210,-666666666,-666666666,-666666666,-666666666,-666666666,60636,52404,51,775
01/01/2018 12:00:00 AM,"Norfolk city, Virginia",49146,63434,33747,-666666666,54875,58313,42422,49085,64387,46283,51,710
01/01/2018 12:00:00 AM,"Charlotte County, Virginia",39212,42245,29544,-666666666,52167,-666666666,-666666666,46071,42162,-666666666,51,037
01/01/2018 12:00:00 AM,"Fairfax County, Virginia",121133,131620,87636,80398,115997,121923,68376,105326,138697,81187,51,059
01/01/2018 12:00:00 AM,"Greensville County, Virginia",44534,53181,35353,-666666666,-666666666,-666666666,-666666666,-666666666,53403,19167,51,081
01/01/2018 12:00:00 AM,"James City County, Virginia",83048,88734,49802,-666666666,58571,-666666666,43269,60875,90743,55166,51,095
01/01/2018 12:00:00 AM,"Russell County, Virginia",39482,39572,23698,-666666666,-666666666,-666666666,-666666666,-666666666,39846,31905,51,167
01/01/2018 12:00:00 AM,"Smyth County, Virginia",40425,40967,30789,-666666666,-666666666,-666666666,-666666666,31146,40798,48028,51,173
01/01/2018 12:00:00 AM,"Lexington city, Virginia",36466,39514,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,38866,-666666666,51,678
01/01/2018 12:00:00 AM,"Campbell County, Virginia",50258,51697,43661,-666666666,20625,-666666666,73314,41712,51705,57813,51,031
01/01/2018 12:00:00 AM,"Henry County, Virginia",36683,38750,30031,-666666666,38485,-666666666,-666666666,30313,38735,36553,51,089
01/01/2018 12:00:00 AM,"King George County, Virginia",87321,93310,63433,98281,80250,-666666666,-666666666,129808,93963,79063,51,099
01/01/2018 12:00:00 AM,"Lancaster County, Virginia",50739,61375,33557,-666666666,-666666666,-666666666,-666666666,-666666666,61406,-666666666,51,103
01/01/2018 12:00:00 AM,"Lee County, Virginia",32718,32803,18750,-666666666,-666666666,-666666666,-666666666,-666666666,32787,-666666666,51,105
01/01/2018 12:00:00 AM,"Mathews County, Virginia",67009,70139,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,70625,-666666666,51,115
01/01/2018 12:00:00 AM,"Middlesex County, Virginia",51917,57614,25270,-666666666,-666666666,-666666666,-666666666,70568,57682,136165,51,119
01/01/2018 12:00:00 AM,"Prince George County, Virginia",67001,73656,62008,39519,56762,-666666666,-666666666,72381,73750,71012,51,149
01/01/2018 12:00:00 AM,"Rockingham County, Virginia",59817,59670,64563,59038,49663,-666666666,63287,-666666666,60032,58523,51,165
01/01/2018 12:00:00 AM,"Scott County, Virginia",39144,39415,11905,-666666666,-666666666,-666666666,-666666666,-666666666,39452,-666666666,51,169
01/01/2018 12:00:00 AM,"Surry County, Virginia",54844,65170,44050,-666666666,-666666666,-666666666,-666666666,95417,64722,116375,51,181
01/01/2018 12:00:00 AM,"Appomattox County, Virginia",56176,64536,31615,-666666666,-666666666,-666666666,-666666666,41583,65088,56354,51,011
01/01/2018 12:00:00 AM,"Franklin County, Virginia",52639,54204,42864,130511,-666666666,-666666666,16286,-666666666,54684,21313,51,067
01/01/2018 12:00:00 AM,"King and Queen County, Virginia",54516,60688,43750,-666666666,-666666666,-666666666,-666666666,-666666666,60375,-666666666,51,097
01/01/2017 12:00:00 AM,"Charles City County, Virginia",55069,66875,45875,60313,38036,-666666666,-666666666,46000,64145,91071,51,036
01/01/2017 12:00:00 AM,"Culpeper County, Virginia",69693,73599,43372,-666666666,125893,-666666666,38559,36636,74211,52667,51,047
01/01/2017 12:00:00 AM,"Dinwiddie County, Virginia",54640,58502,45152,-666666666,-666666666,-666666666,-666666666,33934,58764,-666666666,51,053
01/01/2017 12:00:00 AM,"Greene County, Virginia",62952,63220,45603,-666666666,128654,-666666666,-666666666,83911,62982,64375,51,079
01/01/2017 12:00:00 AM,"Hanover County, Virginia",84955,86577,66367,96389,78611,-666666666,66518,89063,86658,79135,51,085
01/01/2017 12:00:00 AM,"Lunenburg County, Virginia",39537,46535,31136,-666666666,-666666666,-666666666,-666666666,34625,46305,43542,51,111
01/01/2017 12:00:00 AM,"Orange County, Virginia",67196,67039,66743,-666666666,120156,-666666666,62826,72216,67108,64330,51,137
01/01/2017 12:00:00 AM,"Emporia city, Virginia",27426,41250,22535,-666666666,-666666666,-666666666,-666666666,-666666666,39653,-666666666,51,595
01/01/2017 12:00:00 AM,"Wythe County, Virginia",46119,46344,36964,-666666666,-666666666,-666666666,-666666666,-666666666,46260,53750,51,197
01/01/2017 12:00:00 AM,"Chesapeake city, Virginia",72214,79854,56921,50500,93011,-666666666,66200,69191,80324,67500,51,550
01/01/2017 12:00:00 AM,"Colonial Heights city, Virginia",50952,53831,42649,-666666666,35357,-666666666,-666666666,67031,53236,85000,51,570
01/01/2017 12:00:00 AM,"Harrisonburg city, Virginia",43009,42200,34980,-666666666,58542,-666666666,61154,71929,41846,45015,51,660
01/01/2017 12:00:00 AM,"Albemarle County, Virginia",72265,76328,43944,-666666666,67933,-666666666,47734,52679,76910,51800,51,003
01/01/2017 12:00:00 AM,"Bland County, Virginia",46927,47135,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,47500,-666666666,51,021
01/01/2017 12:00:00 AM,"Bedford County, Virginia",59405,60713,41629,102500,53750,-666666666,23345,80169,60522,75372,51,019
01/01/2017 12:00:00 AM,"Botetourt County, Virginia",64733,65619,44118,94205,30250,-666666666,63500,-666666666,65662,-666666666,51,023
01/01/2017 12:00:00 AM,"Buckingham County, Virginia",46610,50236,40506,-666666666,-666666666,-666666666,104000,-666666666,50158,103786,51,029
01/01/2017 12:00:00 AM,"Wise County, Virginia",38255,38741,20150,-666666666,-666666666,-666666666,-666666666,46563,38781,28750,51,195
01/01/2017 12:00:00 AM,"Bristol city, Virginia",37844,40021,25281,-666666666,-666666666,-666666666,-666666666,26600,40058,-666666666,51,520
01/01/2017 12:00:00 AM,"Covington city, Virginia",35546,34783,36493,-666666666,-666666666,-666666666,-666666666,-666666666,34918,28333,51,580
01/01/2017 12:00:00 AM,"Portsmouth city, Virginia",48727,58814,39107,65139,55729,-666666666,35898,48438,59085,40222,51,740
01/01/2017 12:00:00 AM,"Williamsburg city, Virginia",54606,56558,45455,-666666666,51250,-666666666,-666666666,65776,58977,30197,51,830
01/01/2017 12:00:00 AM,"Virginia Beach city, Virginia",70500,75697,53806,68869,76598,124375,49583,66720,76547,57579,51,810
01/01/2017 12:00:00 AM,"Alleghany County, Virginia",46020,49021,14864,-666666666,-666666666,-666666666,-666666666,73917,48614,55179,51,005
01/01/2017 12:00:00 AM,"Carroll County, Virginia",41145,41268,-666666666,-666666666,-666666666,-666666666,-666666666,40625,41199,-666666666,51,035
01/01/2017 12:00:00 AM,"Galax city, Virginia",31311,31240,40375,-666666666,-666666666,-666666666,-666666666,-666666666,30546,52767,51,640
01/01/2017 12:00:00 AM,"Washington County, Virginia",44844,45141,38080,-666666666,-666666666,-666666666,26667,-666666666,45536,21917,51,191
01/01/2017 12:00:00 AM,"Westmoreland County, Virginia",55688,57863,52150,-666666666,-666666666,-666666666,-666666666,34107,58154,51619,51,193
01/01/2017 12:00:00 AM,"Northumberland County, Virginia",56677,61626,49519,-666666666,-666666666,-666666666,-666666666,-666666666,61575,-666666666,51,133
01/01/2017 12:00:00 AM,"Page County, Virginia",46140,46654,30602,-666666666,55781,-666666666,-666666666,-666666666,46595,-666666666,51,139
01/01/2018 12:00:00 AM,"Montgomery County, Virginia",54641,56213,42111,32969,32473,-666666666,24071,21989,56127,57565,51,121
01/01/2018 12:00:00 AM,"New Kent County, Virginia",79698,79878,81250,43125,-666666666,-666666666,56516,143553,80085,56565,51,127
01/01/2018 12:00:00 AM,"Cumberland County, Virginia",46221,51622,35815,-666666666,53571,-666666666,-666666666,-666666666,51622,-666666666,51,049
01/01/2018 12:00:00 AM,"Goochland County, Virginia",89741,101947,45568,-666666666,143505,-666666666,-666666666,-666666666,102462,87188,51,075
01/01/2018 12:00:00 AM,"Halifax County, Virginia",42289,48987,30426,-666666666,75673,-666666666,-666666666,-666666666,49553,30980,51,083
01/01/2018 12:00:00 AM,"Madison County, Virginia",54197,53212,46833,-666666666,-666666666,-666666666,-666666666,79617,53358,96250,51,113
01/01/2018 12:00:00 AM,"Prince William County, Virginia",103445,112131,95907,80685,97122,88611,73638,94235,120133,78115,51,153
01/01/2018 12:00:00 AM,"Southampton County, Virginia",54611,68057,38372,99375,-666666666,-666666666,-666666666,83491,67745,-666666666,51,175
01/01/2018 12:00:00 AM,"Highland County, Virginia",46147,46164,-666666666,-666666666,-666666666,-666666666,-666666666,-666666666,46164,-666666666,51,091
01/01/2018 12:00:00 AM,"Brunswick County, Virginia",41927,54609,31862,-666666666,-666666666,-666666666,-666666666,-666666666,55202,28164,51,025
01/01/2018 12:00:00 AM,"Caroline County, Virginia",64715,71488,51989,-666666666,84219,-666666666,-666666666,83267,72028,43221,51,033
01/01/2018 12:00:00 AM,"Gloucester County, Virginia",66701,67852,54444,-666666666,250001,-666666666,-666666666,70625,68852,54290,51,073
01/01/2018 12:00:00 AM,"Northampton County, Virginia",43553,50000,29469,-666666666,108068,-666666666,-666666666,56957,52558,38750,51,131
01/01/2018 12:00:00 AM,"Patrick County, Virginia",40486,40389,49167,-666666666,-666666666,-666666666,-666666666,-666666666,40697,-666666666,51,141
01/01/2018 12:00:00 AM,"Powhatan County, Virginia",83914,86680,44219,-666666666,114762,-666666666,-666666666,118333,87285,70476,51,145
01/01/2018 12:00:00 AM,"Rockbridge County, Virginia",54805,54207,80950,-666666666,-666666666,-666666666,-666666666,53958,54528,-666666666,51,163
01/01/2018 12:00:00 AM,"Shenandoah County, Virginia",54921,55324,70000,-666666666,-666666666,-666666666,-666666666,41813,56221,42851,51,171
01/01/2018 12:00:00 AM,"Fauquier County, Virginia",97469,101478,77625,131875,121875,-666666666,46161,72174,102720,64750,51,061
01/01/2018 12:00:00 AM,"Charles City County, Virginia",59192,70469,52188,57500,40417,-666666666,-666666666,55000,69632,70000,51,036
01/01/2018 12:00:00 AM,"Culpeper County, Virginia",73116,78428,43722,-666666666,-666666666,-666666666,42295,53750,79270,50915,51,047
01/01/2018 12:00:00 AM,"Dinwiddie County, Virginia",55880,61126,46582,-666666666,-666666666,-666666666,-666666666,32622,62352,58004,51,053
01/01/2018 12:00:00 AM,"Greene County, Virginia",64979,65126,62250,-666666666,132639,-666666666,107870,83038,64716,71767,51,079
01/01/2018 12:00:00 AM,"Hanover County, Virginia",88652,90396,70284,-666666666,84861,-666666666,74091,88750,90396,87130,51,085
01/01/2018 12:00:00 AM,"Lunenburg County, Virginia",41868,45680,32016,-666666666,-666666666,-666666666,-666666666,66625,45530,-666666666,51,111
01/01/2018 12:00:00 AM,"Orange County, Virginia",68481,69028,49318,-666666666,-666666666,-666666666,79625,73798,69799,62813,51,137
01/01/2018 12:00:00 AM,"Harrisonburg city, Virginia",43893,43680,36667,-666666666,53071,-666666666,46910,71588,45292,41990,51,660
01/01/2018 12:00:00 AM,"Emporia city, Virginia",30857,33346,30376,-666666666,-666666666,-666666666,-666666666,-666666666,33199,-666666666,51,595
01/01/2018 12:00:00 AM,"Wythe County, Virginia",48043,48290,34844,-666666666,-666666666,-666666666,-666666666,-666666666,48274,-666666666,51,197
01/01/2018 12:00:00 AM,"Chesapeake city, Virginia",75790,82575,60901,-666666666,92708,-666666666,54457,78772,83286,66466,51,550
01/01/2018 12:00:00 AM,"Albemarle County, Virginia",75394,80183,51563,55000,75913,-666666666,47685,41132,80818,58289,51,003
01/01/2018 12:00:00 AM,"Bedford County, Virginia",61541,63334,47824,-666666666,52857,-666666666,23276,36719,63218,59545,51,019
01/01/2018 12:00:00 AM,"Botetourt County, Virginia",68410,69465,50368,112829,30536,-666666666,-666666666,-666666666,69510,-666666666,51,023
01/01/2010 12:00:00 AM,"Northampton County, Virginia",35760,50508,20188,-666666666,-666666666,-666666666,-666666666,62917,49743,61532,51,131
01/01/2010 12:00:00 AM,"Northumberland County, Virginia",51944,59464,28178,-666666666,-666666666,-666666666,-666666666,-666666666,59375,-666666666,51,133
01/01/2010 12:00:00 AM,"Nottoway County, Virginia",37344,40717,33542,-666666666,-666666666,-666666666,141750,2499,40783,112656,51,135
01/01/2010 12:00:00 AM,"Orange County, Virginia",54916,58198,31417,-666666666,64438,-666666666,102109,45030,58075,59344,51,137
01/01/2010 12:00:00 AM,"Page County, Virginia",41617,41785,42857,-666666666,28750,-666666666,-666666666,23889,42079,24797,51,139
01/01/2010 12:00:00 AM,"Patrick County, Virginia",35813,35413,39413,10917,-666666666,-666666666,13214,19671,35700,28286,51,141
01/01/2010 12:00:00 AM,"Pittsylvania County, Virginia",39224,41833,29165,-666666666,44722,-666666666,27125,53409,41974,26250,51,143
01/01/2010 12:00:00 AM,"Powhatan County, Virginia",73593,75754,50769,-666666666,39444,-666666666,-666666666,78250,75032,86687,51,145
01/01/2010 12:00:00 AM,"Prince Edward County, Virginia",36191,43277,29372,-666666666,250001,-666666666,-666666666,62639,43278,29464,51,147
01/01/2010 12:00:00 AM,"Prince George County, Virginia",64171,67857,60833,89479,49000,-666666666,38911,58661,67562,67656,51,149
01/01/2010 12:00:00 AM,"Prince William County, Virginia",91098,99683,77321,83980,91500,78553,68637,75313,103769,69008,51,153
01/01/2010 12:00:00 AM,"Pulaski County, Virginia",41163,41854,25121,-666666666,-666666666,-666666666,185139,18400,42200,18685,51,155
01/01/2010 12:00:00 AM,"Rappahannock County, Virginia",62117,65114,47798,-666666666,-666666666,-666666666,87679,46838,62474,173730,51,157
01/01/2010 12:00:00 AM,"Richmond County, Virginia",42182,42412,35234,-666666666,-666666666,-666666666,-666666666,71042,42039,71944,51,159
01/01/2010 12:00:00 AM,"Roanoke County, Virginia",59446,60323,49557,-666666666,68885,-666666666,57031,29688,60644,39507,51,161
01/01/2010 12:00:00 AM,"Rockbridge County, Virginia",44417,45089,23622,-666666666,-666666666,-666666666,-666666666,45924,45095,33500,51,163
01/01/2010 12:00:00 AM,"Rockingham County, Virginia",49930,49789,46875,40682,41161,-666666666,54732,57917,50258,41714,51,165
01/01/2010 12:00:00 AM,"Russell County, Virginia",32780,33157,36154,16917,14110,-666666666,-666666666,-666666666,33221,-666666666,51,167
01/01/2010 12:00:00 AM,"Scott County, Virginia",34250,34808,71063,-666666666,-666666666,-666666666,-666666666,14688,34784,34688,51,169
01/01/2010 12:00:00 AM,"Shenandoah County, Virginia",50171,50353,56167,15714,56302,-666666666,25000,35547,50305,51563,51,171
01/01/2010 12:00:00 AM,"Smyth County, Virginia",34864,34964,25278,21106,40625,-666666666,-666666666,50272,35097,34130,51,173
01/01/2010 12:00:00 AM,"Southampton County, Virginia",45426,52466,35728,56250,-666666666,-666666666,-666666666,35341,53801,13714,51,175
01/01/2010 12:00:00 AM,"Spotsylvania County, Virginia",76574,80175,67469,23167,70489,24545,54572,65792,80057,72936,51,177
01/01/2010 12:00:00 AM,"Stafford County, Virginia",93065,96390,87407,62115,83162,-666666666,62500,103426,96344,73750,51,179
01/01/2010 12:00:00 AM,"Surry County, Virginia",55030,63750,49896,-666666666,-666666666,-666666666,-666666666,67656,64130,61705,51,181
01/01/2010 12:00:00 AM,"Sussex County, Virginia",37978,47098,31304,-666666666,-666666666,-666666666,-666666666,-666666666,46875,51731,51,183
01/01/2010 12:00:00 AM,"Tazewell County, Virginia",35215,35730,17212,-666666666,133617,-666666666,-666666666,19238,35735,23250,51,185
01/01/2010 12:00:00 AM,"Warren County, Virginia",60522,61796,37461,35272,43981,-666666666,51786,35197,61853,60439,51,187
01/01/2010 12:00:00 AM,"Washington County, Virginia",40422,40820,23285,18500,49643,-666666666,26855,45482,40864,29688,51,191
01/01/2010 12:00:00 AM,"Westmoreland County, Virginia",52990,53398,52648,-666666666,22188,-666666666,24803,55329,52845,59611,51,193
01/01/2010 12:00:00 AM,"Wise County, Virginia",33608,33685,24366,-666666666,29293,-666666666,70500,33988,33578,41406,51,195
01/01/2010 12:00:00 AM,"Wythe County, Virginia",38948,38795,48793,-666666666,-666666666,-666666666,-666666666,-666666666,38788,38879,51,197
01/01/2018 12:00:00 AM,"Wise County, Virginia",38345,38560,-666666666,-666666666,-666666666,-666666666,-666666666,49038,38640,29342,51,195
01/01/2018 12:00:00 AM,"Bristol city, Virginia",37904,38510,26528,-666666666,-666666666,-666666666,-666666666,25850,38548,-666666666,51,520
01/01/2018 12:00:00 AM,"Portsmouth city, Virginia",50224,61269,38613,67208,59063,-666666666,38982,49567,61619,49676,51,740
01/01/2018 12:00:00 AM,"Williamsburg city, Virginia",56163,60500,53125,-666666666,53125,-666666666,-666666666,46435,62631,26319,51,830
01/01/2018 12:00:00 AM,"Alleghany County, Virginia",47794,49744,21397,-666666666,-666666666,-666666666,-666666666,-666666666,49422,67679,51,005
01/01/2018 12:00:00 AM,"Carroll County, Virginia",43532,43711,-666666666,-666666666,-666666666,-666666666,-666666666,41528,43608,47868,51,035
01/01/2018 12:00:00 AM,"Washington County, Virginia",46262,46432,45417,-666666666,115417,-666666666,-666666666,32596,46810,20208,51,191
01/01/2018 12:00:00 AM,"Northumberland County, Virginia",58677,63983,48125,-666666666,-666666666,-666666666,-666666666,-666666666,63968,-666666666,51,133
01/01/2018 12:00:00 AM,"Page County, Virginia",47951,48915,31715,-666666666,-666666666,-666666666,-666666666,31773,48823,-666666666,51,139
01/01/2018 12:00:00 AM,"Warren County, Virginia",68189,69138,45096,-666666666,60919,-666666666,55455,74000,69121,58370,51,187
01/01/2018 12:00:00 AM,"Alexandria city, Virginia",96733,114689,58821,-666666666,104043,-666666666,52476,85538,122401,60637,51,510
01/01/2018 12:00:00 AM,"Fredericksburg city, Virginia",63274,70825,53201,138929,91818,-666666666,-666666666,84167,69469,-666666666,51,630
01/01/2018 12:00:00 AM,"Hampton city, Virginia",54550,61285,48596,-666666666,61500,99213,45505,54255,60621,61319,51,650
01/01/2018 12:00:00 AM,"Arlington County, Virginia",117374,129821,58878,71071,93660,54554,58825,126295,134723,77743,51,013
01/01/2018 12:00:00 AM,"Hopewell city, Virginia",40497,42788,36818,-666666666,-666666666,-666666666,44213,-666666666,43298,43102,51,670
01/01/2018 12:00:00 AM,"Buchanan County, Virginia",30806,30922,2499,-666666666,106853,-666666666,-666666666,-666666666,30961,-666666666,51,027
